dni|nombre|tienda|vertical|puesto|departamento|fecha_ingreso|fecha_cese|tipo_salida|longitud_doc|departamento_original|gerencia_homologada
00520455|Alejandra Jesús Vega Quispe|Bellavista|Moda|Asesor De Ventas|Ventas Moda|2024-08-21|||8|Ventas Moda|Gerencia Comercial
00131050|Miguel Antonio Soto Rodríguez|Bellavista|Hogar|Asesor De Ventas|Ventas Hogar|2024-03-10|||8|Ventas Hogar|Gerencia Comercial
80589037|Sebastián Eduardo López Ramírez|Bellavista|Moda|Vendedor De Piso|Ventas Moda|2025-11-08|||8|Ventas Moda|Gerencia Comercial
05966092|Matías Alejandro Cárdenas Vega|Bellavista|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-01-01|||8|Utiles Escolares|Gerencia Comercial
00096935|Sebastián Fernanda Cárdenas Vega|Bellavista|Hogar|Asesor De Ventas|Ventas Hogar|2026-03-09|||8|Ventas Hogar|Gerencia Comercial
57668362|José Eduardo López Soto|Bellavista|Moda|Cajero(A)|Cajas|2024-04-09|||8|Cajas|Gerencia Operaciones
99466157|Miguel Nicole Mendoza López|Bella Vista|Moda|Asesor De Ventas|Ventas Moda|2025-04-26|||8|Ventas Moda|Gerencia Comercial
73477419|Luis Gabriela Carranza Espinoza|Bellavista|Moda|Vendedor De Piso|Ventas Moda|2024-02-12|||8|Ventas Moda|Gerencia Comercial
55625803|Kevin Eduardo Espinoza Rojas|Bellavista|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-10-04|||8|Ventas Tecnología|Gerencia Comercial
56764725|Diana Elena Campos Cárdenas|Bellavista|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-07-13|||8|Ventas Tecnología|Gerencia Comercial
41924362|María Elena Soto López|Bella Vista|Moda|Asesor De Ventas|Ventas Moda|2025-03-26|||8|Ventas Moda|Gerencia Comercial
00717005|Milagros Jesús Chávez Castillo|Bellavista|Tecnologia|Asistente Servicio Cliente|Servicio al Cliente|2025-11-06|||8|Servicio al Cliente|Gerencia Experiencia Cliente
93648533|José Fernanda Paredes Rodríguez|Bellavista|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-09-09|||8|Ventas Tecnología|Gerencia Comercial
72284638|Melissa Gabriela Torres Ramírez|Bellavista|Hogar|Asesor De Ventas|Ventas Hogar|2025-09-02|||8|Ventas Hogar|Gerencia Comercial
07848149|Camila Elena Flores Quispe|Bellavista|Moda|Asesor De Ventas|Ventas Moda|2025-06-11|||8|Ventas Moda|Gerencia Comercial
76926207|Andrés Isabel Navarro Medina|Bellavista|Hogar|Asesor De Ventas|Ventas Hogar|2025-10-28|||8|Ventas Hogar|Gerencia Comercial
36871858|Melissa Elena Ramírez Ramírez|Bellavista|Moda|Asesor De Ventas|Ventas Moda|2025-11-29|||8|Ventas Moda|Gerencia Comercial
02026705|Marco Fernanda Ramírez Mejía|Bellavista|Hogar|Asesor De Ventas|Ventas Hogar|2024-06-14|||8|Ventas Hogar|Gerencia Comercial
60581364|Marco Fernanda Salazar Torres|Bellavista|Hogar|Asesor De Ventas|Ventas Hogar|2025-08-07|||8|Ventas Hogar|Gerencia Comercial
09697432|Lucía Gabriela Campos Mendoza|Bella Vista|Hogar|Auxiliar De Logistica|Logística|2026-03-12|||8|Logística|Gerencia Operaciones
53316038|Génesis Elena Vargas Salazar|Bellavista|Tecnologia|Auxiliar De Logistica|Logística|2024-04-21|||8|Logística|Gerencia Operaciones
00522009|Paola Gabriela Aguilar Gómez|Bellavista|Hogar|Prevencionista|Prevención|2024-06-28|||8|Prevención|Gerencia Operaciones
09137184|Kevin Antonio Morales Vega|Bellavista|Hogar|Cajero(A)|Cajas|2025-09-19|||8|Cajas|Gerencia Operaciones
69499893|Jorge Alejandro Cruz Aguilar|Bellavista|Tecnologia|Cajero(A)|Cajas|2026-03-27|||8|Cajas|Gerencia Operaciones
66475258|Andrés Eduardo Mejía Rodríguez|Bellavista|Utiles Escolares|Visual Merchandising|Visual Merchandising|2025-12-29|||8|Visual Merchandising|Gerencia Comercial
09976591|Daniela Isabel Mejía Morales|Bella Vista|Moda|Asesor De Ventas|Ventas Moda|2024-10-06|||8|Ventas Moda|Gerencia Comercial
07276785|Raúl Eduardo Chávez Cruz|Bellavista|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-06-17|||8|Ventas Tecnología|Gerencia Comercial
51890520|Diana Alejandro Carranza Herrera|Bellavista|Tecnologia|Asistente Servicio Cliente|Servicio al Cliente|2026-01-17|||8|Servicio al Cliente|Gerencia Experiencia Cliente
01675679|Melissa Eduardo Navarro Rojas|Bellavista|Hogar|Asesor De Ventas|Ventas Hogar|2024-06-28|||8|Ventas Hogar|Gerencia Comercial
34253671|Camila Isabel Valdivia Carranza|Bellavista|Moda|Asistente Servicio Cliente|Servicio al Cliente|2025-03-15|||8|Servicio al Cliente|Gerencia Experiencia Cliente
06077719|Paola Isabel Cruz Herrera|Bellavista|Hogar|Asesor De Ventas|Ventas Hogar|2024-05-23|||8|Ventas Hogar|Gerencia Comercial
58939489|Lucía Eduardo Salazar Ponce|Bellavista|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-04-06|||8|Ventas Tecnología|Gerencia Comercial
74602763|Sebastián Antonio Aguilar Gómez|Bellavista|Moda|Asesor De Ventas|Ventas Moda|2024-07-15|||8|Ventas Moda|Gerencia Comercial
09129034|María Eduardo Espinoza Flores|Bellavista|Hogar|Asesor De Ventas|Ventas Hogar|2026-03-31|||8|Ventas Hogar|Gerencia Comercial
30908928|Diana Nicole Espinoza Mendoza|Bellavista|Moda|Asesor De Ventas|Ventas Moda|2026-03-22|||8|Ventas Moda|Gerencia Comercial
04900151|Kevin Nicole Rodríguez López|Bellavista|Moda|Asesor De Ventas|Ventas Moda|2024-01-13|||8|Ventas Moda|Gerencia Comercial
57140474|Adrián Isabel Vega Vega|Bellavista|Tecnologia|Asistente Servicio Cliente|Servicio al Cliente|2024-03-09|||8|Servicio al Cliente|Gerencia Experiencia Cliente
28321426|Camila Antonio Gómez Castillo|Bellavista|Utiles Escolares|Asistente Servicio Cliente|Servicio al Cliente|2025-06-28|||8|Servicio al Cliente|Gerencia Experiencia Cliente
92205628|Fiorella Eduardo Valdivia Castillo|Bellavista|Tecnologia|Vendedor De Piso|Ventas Tecnología|2025-10-19|||8|Ventas Tecnología|Gerencia Comercial
34386827|María Elena Medina Medina|Bellavista|Moda|Asesor De Ventas|Ventas Moda|2025-11-07|||8|Ventas Moda|Gerencia Comercial
92790751|Marco Fernanda Gómez Medina|Bella Vista|Hogar|Vendedor De Piso|Ventas Hogar|2026-02-21|||8|Ventas Hogar|Gerencia Comercial
34163535|José Antonio Mejía Chávez|Bellavista|Utiles Escolares|Cajero(A)|Cajas|2024-05-20|||8|Cajas|Gerencia Operaciones
27444860|Alonso Elena Carranza Morales|Bellavista|Hogar|Visual Merchandising|Visual Merchandising|2024-05-15|||8|Visual Merchandising|Gerencia Comercial
86814228|Andrea Alejandro Quispe Cárdenas|Bellavista|Tecnologia|Vendedor De Piso|Ventas Tecnología|2024-04-25|||8|Ventas Tecnología|Gerencia Comercial
08566389|Bruno Alejandro Espinoza Paredes|Bella Vista|Moda|Auxiliar De Logistica|Logística|2025-07-24|||8|Logística|Gerencia Operaciones
92933700|Sofía Gabriela Quispe Paredes|Bellavista|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-03-05|||8|Utiles Escolares|Gerencia Comercial
75008042|Carla Gabriela Paredes García|Bellavista|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2025-11-18|||8|Utiles Escolares|Gerencia Comercial
02574259|Matías Nicole Soto Cárdenas|Bellavista|Tecnologia|Asesor De Ventas|Ventas Tecnología|2026-03-26|||8|Ventas Tecnología|Gerencia Comercial
04871844|Melissa Mendoza Torres|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-06-06|2026-03-25|Voluntario|8|Ventas Moda|Gerencia Comercial
26749700|Carlos Patricia Espinoza Cruz|Salaverry|Moda|Vendedor De Piso|Ventas Moda|2026-03-20|2026-03-04|Voluntario|8|Ventas Moda|Gerencia Comercial
50993940|Miguel Fernanda García Aguilar|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2024-12-03|2026-03-31|Fin de contrato|8|Ventas Hogar|Gerencia Comercial
86979784|Camila Isabel Mejía Rodríguez|Salaverry|Utiles Escolares|Cajero(A)|Cajas|2024-04-04|2026-03-03|Voluntario|8|Cajas|Gerencia Operaciones
09487274|Milagros Patricia Flores Navarro|Salaverry|Utiles Escolares|Cajero(A)|Cajas|2024-11-27|2026-03-04|Voluntario|8|Cajas|Gerencia Operaciones
04451399|Diana Elena Medina Castillo|Salaverry|Tecnologia|Vendedor De Piso|Ventas Tecnología|2025-03-05|2026-03-18|Voluntario|8|Ventas Tecnología|Gerencia Comercial
74997527|Tatiana Antonio Gómez Navarro|Salaverry|Hogar|Vendedor De Piso|Ventas Hogar|2025-06-24|2026-03-08|No voluntario|8|Ventas Hogar|Gerencia Comercial
24341075|Miguel Elena Carranza Aguilar|Salaverry|Tecnologia|Visual Merchandising|Visual Merchandising|2025-01-14|2026-03-26|No voluntario|8|Visual Merchandising|Gerencia Comercial
94259399|Valeria Patricia Mejía Valdivia|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2024-03-30|2026-03-05|Voluntario|8|Ventas Hogar|Gerencia Comercial
10657472|Luis Elena Vargas Cárdenas|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-11-05|||8|Ventas Tecnología|Gerencia Comercial
42291957|Bruno Patricia Gómez Carranza|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-06-06|||8|Ventas Moda|Gerencia Comercial
51786786|Miguel Antonio Herrera Ponce|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2024-10-30|||8|Ventas Moda|Gerencia Comercial
79586506|Andrés Gabriela Vega Morales|Salaverry|Moda|Auxiliar De Logistica|Logística|2025-12-30|||8|Logística|Gerencia Operaciones
10092259|Raúl Fernanda Vega Cárdenas|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-08-24|||8|Ventas Moda|Gerencia Comercial
06189650|Rocío Jesús García Mejía|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-05-12|||8|Ventas Moda|Gerencia Comercial
00211120|Jorge Antonio Valdivia Quispe|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-12-28|||8|Ventas Tecnología|Gerencia Comercial
03142106|Andrés Isabel Mejía Mejía|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-04-15|||8|Ventas Moda|Gerencia Comercial
44136615|Piero Alejandro Flores Rodríguez|Salaverry|Hogar|Vendedor De Piso|Ventas Hogar|2025-09-17|||8|Ventas Hogar|Gerencia Comercial
00850160|Andrés Gabriela Rodríguez Quispe|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2026-01-04|||8|Ventas Hogar|Gerencia Comercial
47268440|Jorge Antonio Paredes Medina|Salaverry|Utiles Escolares|Prevencionista|Prevención|2024-03-01|||8|Prevención|Gerencia Operaciones
00272626|Adrián Gabriela Rodríguez Chávez|Salaverry|Hogar|Vendedor De Piso|Ventas Hogar|2024-04-21|||8|Ventas Hogar|Gerencia Comercial
00891143|Sofía Antonio Campos Ramírez|Salaverry|Moda|Asistente Servicio Cliente|Servicio al Cliente|2024-05-19|||8|Servicio al Cliente|Gerencia Experiencia Cliente
00830855|Rocío Elena Campos Soto|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-12-18|||8|Ventas Tecnología|Gerencia Comercial
76266812|Daniela Elena Herrera Medina|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-05-24|||8|Ventas Tecnología|Gerencia Comercial
37550576|Bruno Gabriela Espinoza Chávez|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2024-09-20|||8|Ventas Moda|Gerencia Comercial
41822201|Diego Eduardo Aguilar Cruz|Salaverry|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2024-07-26|||8|Utiles Escolares|Gerencia Comercial
47317126|Milagros Gabriela Salazar Ponce|Salaverry|Tecnologia|Cajero(A)|Cajas|2024-06-06|||8|Cajas|Gerencia Operaciones
34464245|Matías Fernanda Mejía Cárdenas|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-03-24|||8|Ventas Moda|Gerencia Comercial
00541314|Alejandra Patricia Torres Medina|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-07-12|||8|Ventas Moda|Gerencia Comercial
73538903|Adrián Fernanda Campos Salazar|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-07-18|||8|Ventas Tecnología|Gerencia Comercial
44505710|Paola Patricia Cárdenas Vega|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2024-02-18|||8|Ventas Hogar|Gerencia Comercial
48985059|Sebastián Eduardo Medina Morales|Salaverry|Tecnologia|Cajero(A)|Cajas|2024-03-22|||8|Cajas|Gerencia Operaciones
05804947|Marco Alejandro Ponce Castillo|Salaverry|Tecnologia|Cajero(A)|Cajas|2024-04-19|||8|Cajas|Gerencia Operaciones
68216890|Kevin Elena Ponce García|Salaverry|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-04-18|||8|Utiles Escolares|Gerencia Comercial
04414420|Carlos Gabriela López Castillo|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-12-04|||8|Ventas Moda|Gerencia Comercial
23873513|Diego Mendoza Morales|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2025-11-29|||8|Ventas Hogar|Gerencia Comercial
21294143|Jorge Antonio Rojas Paredes|Salaverry|Hogar|Vendedor De Piso|Ventas Hogar|2024-01-11|||8|Ventas Hogar|Gerencia Comercial
85155990|Ximena Alejandro Carranza Soto|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2025-03-26|||8|Ventas Hogar|Gerencia Comercial
17432224|Melissa Alejandro Cárdenas Vargas|Salaverry|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-07-14|||8|Utiles Escolares|Gerencia Comercial
00926541|Lucía Isabel Ponce Castillo|Salaverry|Moda|Cajero(A)|Cajas|2025-11-13|||8|Cajas|Gerencia Operaciones
00503216|Andrés Alejandro Aguilar Torres|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2024-05-01|||8|Ventas Moda|Gerencia Comercial
02948157|Milagros Antonio Salazar Valdivia|Salaverry|Hogar|Vendedor De Piso|Ventas Hogar|2024-03-14|||8|Ventas Hogar|Gerencia Comercial
46553852|Matías Fernanda Ponce Medina|Salaverry|Hogar|Vendedor De Piso|Ventas Hogar|2025-01-02|||8|Ventas Hogar|Gerencia Comercial
08062450|Andrea Elena Medina García|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2024-02-04|||8|Ventas Hogar|Gerencia Comercial
09990201|Paola Patricia Vega Flores|Salaverry|Tecnologia|Vendedor De Piso|Ventas Tecnología|2024-03-01|||8|Ventas Tecnología|Gerencia Comercial
96287999|Fernando Torres Medina|Salaverry|Tecnologia|Asistente De Caja|Cajas|2024-05-08|||8|Cajas|Gerencia Operaciones
52797974|María Jesús Rojas Rojas|Salaverry|Hogar|Auxiliar De Logistica|Logística|2024-01-03|||8|Logística|Gerencia Operaciones
06300246|María Fernanda Vega Mendoza|Salaverry|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-03-15|||8|Utiles Escolares|Gerencia Comercial
24765225|Adrián Medina López|Salaverry|Utiles Escolares|Asistente Servicio Cliente|Servicio al Cliente|2024-09-17|||8|Servicio al Cliente|Gerencia Experiencia Cliente
02144584|José Elena Flores Valdivia|Salaverry|Tecnologia|Cajero(A)|Cajas|2024-03-12|||8|Cajas|Gerencia Operaciones
72713651|Daniela Nicole Vega Salazar|Salaverry|Hogar|Asistente Servicio Cliente|Servicio al Cliente|2025-10-14|||8|Servicio al Cliente|Gerencia Experiencia Cliente
29620390|Milagros Alejandro Soto Aguilar|Salaverry|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-03-30|||8|Utiles Escolares|Gerencia Comercial
72984303|Tatiana Jesús Rodríguez Morales|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2026-03-19|||8|Ventas Tecnología|Gerencia Comercial
06331220|Matías Gabriela Ponce Campos|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-02-08|||8|Ventas Tecnología|Gerencia Comercial
00136788|Sofía Patricia Aguilar García|Salaverry|Tecnologia|Asistente Servicio Cliente|Servicio al Cliente|2025-06-17|||8|Servicio al Cliente|Gerencia Experiencia Cliente
46304754|Alonso Nicole García Morales|Salaverry|Moda|Cajero(A)|Cajas|2026-03-31|||8|Cajas|Gerencia Operaciones
09163074|Karen Antonio Navarro Medina|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2024-06-24|||8|Ventas Moda|Gerencia Comercial
15141051|Fernando Nicole Vargas Rojas|Salaverry|Utiles Escolares|Asistente Servicio Cliente|Servicio al Cliente|2026-03-02|||8|Servicio al Cliente|Gerencia Experiencia Cliente
62343471|Carla Jesús López López|Salaverry|Tecnologia|Vendedor De Piso|Ventas Tecnología|2026-02-06|||8|Ventas Tecnología|Gerencia Comercial
45689651|Carla Nicole Cruz Campos|Salaverry|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2024-02-21|||8|Utiles Escolares|Gerencia Comercial
68352441|Carla Jesús Campos Navarro|Salaverry|Utiles Escolares|Cajero(A)|Cajas|2024-06-07|||8|Cajas|Gerencia Operaciones
22664866|Carla Jesús García Flores|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2024-05-21|||8|Ventas Moda|Gerencia Comercial
84022594|Alonso Jesús Ponce Mendoza|Salaverry|Moda|Vendedor De Piso|Ventas Moda|2024-05-10|||8|Ventas Moda|Gerencia Comercial
07990289|Andrés Nicole Chávez Paredes|Salaverry|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-10-12|||8|Utiles Escolares|Gerencia Comercial
00200154|Andrés Chávez García|Salaverry|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2024-07-19|||8|Utiles Escolares|Gerencia Comercial
07709439|Paola Patricia Vargas Mejía|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2024-08-12|||8|Ventas Moda|Gerencia Comercial
17634576|Daniela Fernanda Aguilar Flores|Salaverry|Hogar|Prevencionista|Prevención|2026-03-06|||8|Prevención|Gerencia Operaciones
46329195|Génesis Eduardo Cárdenas Espinoza|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2024-02-28|||8|Ventas Hogar|Gerencia Comercial
82121157|Andrés Antonio Ponce García|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2024-04-08|||8|Ventas Hogar|Gerencia Comercial
00729330|Marco Gabriela Mejía Castillo|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-12-03|||8|Ventas Tecnología|Gerencia Comercial
16116420|Carlos Isabel Salazar Espinoza|Salaverry|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2024-08-11|||8|Utiles Escolares|Gerencia Comercial
20344833|Cristian Antonio Ramírez Gómez|Salaverry|Utiles Escolares|Prevencionista|Prevención|2024-06-15|||8|Prevención|Gerencia Operaciones
56160603|Lucía Patricia Cruz Aguilar|Salaverry|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-01-12|||8|Utiles Escolares|Gerencia Comercial
68838936|Camila Fernanda Flores Soto|Salaverry|Hogar|Asistente Servicio Cliente|Servicio al Cliente|2025-08-07|||8|Servicio al Cliente|Gerencia Experiencia Cliente
52648420|Marco Elena Cruz Torres|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-03-17|||8|Ventas Tecnología|Gerencia Comercial
81237087|Sofía Eduardo Mendoza Mejía|Salaverry|Moda|Cajero(A)|Cajas|2025-10-24|||8|Cajas|Gerencia Operaciones
09810954|Daniela Mendoza Cárdenas|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2024-10-29|||8|Ventas Moda|Gerencia Comercial
13711269|Rocío Aguilar Flores|Salaverry|Tecnologia|Auxiliar De Logistica|Logística|2024-06-03|||8|Logística|Gerencia Operaciones
83687401|Renzo Salazar Chávez|Salaverry|Tecnologia|Vendedor De Piso|Ventas Tecnología|2026-01-27|||8|Ventas Tecnología|Gerencia Comercial
01138473|Cristian Nicole Rojas Campos|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-11-30|||8|Ventas Moda|Gerencia Comercial
00584361|Diana Eduardo Salazar Salazar|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-01-09|||8|Ventas Moda|Gerencia Comercial
94912185|Karen Patricia Quispe García|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2024-03-21|||8|Ventas Moda|Gerencia Comercial
75760611|Andrea Fernanda Campos Carranza|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2025-12-07|||8|Ventas Hogar|Gerencia Comercial
32302747|Tatiana Patricia Mejía Vega|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2025-01-04|||8|Ventas Hogar|Gerencia Comercial
28100735|Andrés Antonio Morales Rojas|Salaverry|Hogar|Vendedor De Piso|Ventas Hogar|2025-03-17|||8|Ventas Hogar|Gerencia Comercial
83090227|Marco Nicole Rodríguez Espinoza|Salaverry|Moda|Vendedor De Piso|Ventas Moda|2024-12-06|||8|Ventas Moda|Gerencia Comercial
49923728|Lucía Isabel Mejía Carranza|Salaverry|Hogar|Vendedor De Piso|Ventas Hogar|2026-03-16|||8|Ventas Hogar|Gerencia Comercial
32258208|Vanessa Antonio Vega Morales|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2024-05-19|||8|Ventas Moda|Gerencia Comercial
08418891|Sebastián Gabriela Espinoza Paredes|Salaverry|Hogar|Asesor De Ventas|Ventas Hogar|2025-07-11|||8|Ventas Hogar|Gerencia Comercial
76143905|Sofía Eduardo Paredes Cárdenas|Salaverry|Moda|Asesor De Ventas|Ventas Moda|2025-04-08|||8|Ventas Moda|Gerencia Comercial
47917462|Renzo Antonio Rodríguez Vargas|Salaverry|Moda|Cajero(A)|Cajas|2025-06-27|||8|Cajas|Gerencia Operaciones
28166975|Piero Jesús Ramírez Aguilar|Salaverry|Tecnologia|Cajero(A)|Cajas|2024-06-09|||8|Cajas|Gerencia Operaciones
06835750|Sebastián Cárdenas Espinoza|Salaverry|Utiles Escolares|Asistente Servicio Cliente|Servicio al Cliente|2024-04-25|||8|Servicio al Cliente|Gerencia Experiencia Cliente
59787908|Andrés Elena Ramírez Quispe|Salaverry|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-08-15|||8|Ventas Tecnología|Gerencia Comercial
37500755|José López Vargas|Salaverry|Utiles Escolares|Cajero(A)|Cajas|2024-04-24|||8|Cajas|Gerencia Operaciones
87217661|José Alejandro García Cárdenas|Salaverry|Moda|Auxiliar De Logistica|Logística|2024-11-29|||8|Logística|Gerencia Operaciones
